Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
3602322,Donald and Pluto,1936-09-12,,8.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1936,All Audiences (TP),Ben Sharpsteen,"Jack Kinney, Roy Williams","Pinto Colvig, Lee Millar, Clarence Nash","Plumber Donald is using a large magnet in his work. When he drops it, it causes trouble for Pluto, especially after Pluto swallows it. Things begin clinging to him, especially his metal dog dish.",,https://m.media-amazon.com/images/M/MV5BMDE1YTEyYzctYjk0NS00MGY2LTg3MWMtMWFkNjZiOGI1MzA4XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,"1,004",tt0027538,,,,True,,0,0,0,7.1,,,Comedy_Animation
26464662,Big Trouble,1986-05-30,7267307.0,93.0,['English Language'],['United States of America'],"['Parody', 'Screwball comedy', 'Comedy']",America,2002,Recommended Parental Agreement (AP),Barry Sonnenfeld,"Dave Barry, Robert Ramsey, Matthew Stone","Tim Allen, Rene Russo, Stanley Tucci","The lives of several Miami denizens, from ad agents to gunrunners to street thugs to law enforcement to school-children, intersect with humorous and dangerous results.",,https://m.media-amazon.com/images/M/MV5BZmE2NjQzZmMtZGU0ZS00ZDNlLWEzNGItOGY0MmFmNWUzYmI5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.4,"21,857",tt0246464,,,,True,,0,0,0,6.4,4.8,4.7,Comedy_Screwball
10026936,Take the High Ground!,1953-10-30,,101.0,['English Language'],['United States of America'],"['Comedy', 'War film']",America,1953,Not Rated,Richard Brooks,Millard Kaufman,"Richard Widmark, Karl Malden, Elaine Stewart","In 1953, at Fort Bliss, Texas, two former Korean War combat veterans work as drill sergeants and fall in love with the same woman.",Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzdhNjM4MGYtZGQ4Yi00ZTk0LThlNGQtNDMxNDMwNTZhZTdlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,"1,092",tt0046398,,,,True,,0,1,0,6.0,,,Comedy_War
74018,His Girl Friday,1940-01-11,296000.0,92.0,"['French Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Media Satire', 'Screwball comedy', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film']",America,1940,All Audiences (TP),Howard Hawks,"Charles Lederer, Ben Hecht, Charles MacArthur","Cary Grant, Rosalind Russell, Ralph Bellamy","A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from quitting and remarrying, using an exclusive interview with a death row convict as an enticement to buy himself some time to win her back.",2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMzRhMTQ1ZjEtYzM2MC00OThiLTk3NTEtNGRhNzcwNGM2YWQ4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}]",,7.8,"64,217",tt0032599,,,,True,,0,1,2,7.8,9.9,,Comedy_Screwball
5374465,Gumby: The Movie,1995,62372000.0,117.0,['English Language'],['United States of America'],"['Adventure', ""Children's/Family"", 'Stop motion', 'Animation', 'Fantasy', 'Comedy', 'Family Film', ""Children's Fantasy""]",America,1995,All Audiences (TP),Art Clokey,"Art Clokey, Gloria Clokey","Dal McKennon, Art Clokey, Gloria Clokey","In this offshoot of the 1950s ""claymation"" cartoon series, the crazy Blockheads threaten to ruin Gumby's benefit concert by replacing the entire city of Clokeytown with robots.",,https://m.media-amazon.com/images/M/MV5BZmEwYjFkNTgtZTI5Ni00YTZkLTlkYzItM2IyNTc5MTIzOWZlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",,6.0,"1,074",tt0113234,,,,True,,0,0,0,6.0,2.0,,Comedy_Animation
17265823,Bad Ol' Putty Tat,1949-07-25,,7.0,['English Language'],['United States of America'],"['Comedy', 'Animation']",America,1949,All Audiences (TP),Friz Freleng,Tedd Pierce,Mel Blanc,Sylvester the Cat makes every attempt to snatch or lure Tweety from his birdhouse.,1 nomination,https://m.media-amazon.com/images/M/MV5BMmIyZTBjYWQtZDIyNi00ZDgxLWIxYjQtNmFiYjVhNDQ5ZDViXkEyXkFqcGdeQXVyNTA4NzExMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,714,tt0041148,,,,True,,0,1,0,7.1,,,Comedy_Animation
11347793,Persepolis,2007-06-27,22752488.0,95.0,"['French Language', 'Persian Language', 'German Language', 'English Language']","['France', 'United States of America']","['Biography', 'World cinema', 'Film adaptation', 'Biopic [feature]', 'Animation', 'Period piece', 'Coming of age', 'Comedy', 'War film', 'Drama', 'Biographical film']",Both,2007,Recommended Parental Agreement (AP),"Vincent Paronnaud, Marjane Satrapi","Marjane Satrapi, Vincent Paronnaud","Chiara Mastroianni, Catherine Deneuve, Gena Rowlands",A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,Nominated for 1 Oscar. 29 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BNzk3NTI2NGUtNmM1Yy00YTRmLWE2YTItZTYyNGM0ZjdjOTliXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90.0,8.0,"101,207",tt0808417,,,,True,,0,58,29,8.0,9.6,9.0,Comedy_Animation
11347793,Persepolis,2007-06-27,22752488.0,95.0,"['French Language', 'Persian Language', 'German Language', 'English Language']","['France', 'United States of America']","['Biography', 'World cinema', 'Film adaptation', 'Biopic [feature]', 'Animation', 'Period piece', 'Coming of age', 'Comedy', 'War film', 'Drama', 'Biographical film']",Both,2007,Recommended Parental Agreement (AP),"Vincent Paronnaud, Marjane Satrapi","Marjane Satrapi, Vincent Paronnaud","Chiara Mastroianni, Catherine Deneuve, Gena Rowlands",A precocious and outspoken Iranian girl grows up during the Islamic Revolution.,Nominated for 1 Oscar. 29 wins & 58 nominations total,https://m.media-amazon.com/images/M/MV5BNzk3NTI2NGUtNmM1Yy00YTRmLWE2YTItZTYyNGM0ZjdjOTliXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90.0,8.0,"101,207",tt0808417,,,,True,,0,58,29,8.0,9.6,9.0,Comedy_War
747689,Hair,1979-03-14,15284643.0,121.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Anti-war', 'Period piece', 'Cult', 'Musical', 'Drama', 'Comedy', 'War film']",Both,1979,Recommended Parental Agreement (AP),Milos Forman,"Gerome Ragni, James Rado, Michael Weller","John Savage, Treat Williams, Beverly D'Angelo","Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich gir...",2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BODUzNjUzNzIzM15BMl5BanBnXkFtZTcwMjc4MjkzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,7.5,"41,666",tt0079261,,,,True,,0,5,2,7.5,8.3,6.8,Comedy_War
5079428,Academy Award Review of Walt Disney Cartoons,1937-05-19,,41.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Animation']",America,1937,All Audiences (TP),,,"Billy Bletcher, Dorothy Compton, Eddie Holden","A compilation of five Oscar-winning Disney shorts, released to help promote the upcoming release of Snow White and the Seven Dwarfs (1937).",,https://m.media-amazon.com/images/M/MV5BYmYzNzM3NTUtZGM1Zi00YTg0LWI5M2QtODJhOTFmMmQ1MTE3XkEyXkFqcGdeQXVyNjk0NDQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,117,tt0263027,,,,True,,0,0,0,6.9,,,Comedy_Animation
888336,Stitch! The Movie,2003-08-26,,60.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Animation', ""Children's"", 'Comedy', 'Family Film', ""Children's Fantasy""]",America,2003,All Audiences (TP),"Tony Craig, Roberts Gannaway","Jess Winfield, Roberts Gannaway","Daveigh Chase, Chris Sanders, Tia Carrere, David Ogden Stiers","Stitch, an alien living on Earth disguised as a dog with his human family, continues his adventures when he discovers that the alien family he never knew he had is now in Hawaii, being hunted down by galactic forces.",2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NzAwMjIyMl5BMl5BanBnXkFtZTcwNjYwMjAwMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",,6.2,"8,719",tt0348124,,,,True,,0,2,0,6.2,2.0,,Comedy_Animation
9055736,The Zoot Cat,,,7.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Animation']",America,1944,All Audiences (TP),"Joseph Barbera, William Hanna",Jerry Mann,"Sara Berner, Billy Bletcher, William Hanna","""Square"" Tom becomes the coolest cat of all when he puts on homemade green and orange zoot suit,",,https://m.media-amazon.com/images/M/MV5BNDgxYWI0NzgtZmYwNS00ZDAxLWE2MTgtYTczMWFhYzEzZDc5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",,7.4,"1,525",tt0037480,,,,True,,0,0,0,7.4,,,Comedy_Animation
6791295,Arthur's Missing Pal,2006-08-22,,68.0,['Spanish Language'],['United States of America'],"['Animation', 'Adventure', 'Comedy']",America,2006,All Audiences (TP),Yvette Kaplan,Ken Scarborough,"Carr Thompson, Daniel Brochu, Luciano Rauso, Bailey Lauren","After Pal escapes from the house, Arthur (Carr Thompson) enlists the aid of his friends to help find his missing dog.",,https://m.media-amazon.com/images/M/MV5BMTk5MDE4NTUwOF5BMl5BanBnXkFtZTcwMjk2MzYzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",,4.3,174,tt0356371,,,,True,,0,0,0,4.3,,,Comedy_Animation
2783427,Greenfingers,2001-09-14,1443067.0,129.0,['English Language'],"['United States of America', 'United Kingdom']","['Drama', 'Prison', 'Comedy of manners', 'Comedy-drama', 'Comedy']",Both,2000,16+,Joel Hershman,Joel Hershman,"Clive Owen, Helen Mirren, David Kelly",A prison inmate with a green thumb goes on to compete in a national gardening competition. Based on a true story.,1 nomination,https://m.media-amazon.com/images/M/MV5BMDRkYWIxNDItMDc0ZC00NGQyLWJlY2EtMzZiNzQxNmUyZDZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,6.8,"6,669",tt0203540,,,,True,,0,1,0,6.8,4.6,4.6,Comedy_Screwball
1365691,"Captain Newman, M.D.",1963-12-23,,127.0,['English Language'],['United States of America'],"['Drama', 'Comedy-drama', 'Comedy', 'War film']",America,1963,All Audiences (TP),David Miller,"Richard L. Breen, Phoebe Ephron, Henry Ephron","Gregory Peck, Tony Curtis, Angie Dickinson","In 1944, an Army doctor is in charge of a neuropsychiatric ward at an Army Air Corps hospital in Arizona, and he must deal with a variety of tough cases.",Nominated for 3 Oscars. 10 nominations total,https://m.media-amazon.com/images/M/MV5BYTI5YWJkN2YtNzRiZi00ZmQ4LWIxZGUtNjU3NzYyOGQ5YzMxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",,6.9,"3,013",tt0056903,,,,True,,0,10,0,6.9,6.0,,Comedy_War
4280498,The Mad Doctor,,,7.0,['Unknown'],['United States of America'],"['Thriller', 'Horror', 'Short Film', 'Comedy', 'Animated cartoon', 'Family Film']",America,1933,All Audiences (TP),"David Hand, Wilfred Jackson",,"Billy Bletcher, Pinto Colvig, Walt Disney",Mickey must save Pluto from a mad doctor's lair.,,https://m.media-amazon.com/images/M/MV5BNzI5ZmJmNGUtZTgxZC00OGU5LTk0M2EtNjk5NmMwNmY4OTZiXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",,7.6,"1,605",tt0024285,,,,True,,0,0,0,7.6,,,Comedy_Animation
8303619,Brother Brat,1944-07-15,,7.0,['Unknown'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1944,All Audiences (TP),Frank Tashlin,Melvin Millar,"Mel Blanc, Bea Benaderet, Robert C. Bruce","A ""Rosie the Riveter"" type is in need of a baby-sitter for her awful child. The only person available is a clueless Porky Pig. His only instructions are to use a book of child psychology. After fruitless attempts to control the br...",,https://m.media-amazon.com/images/M/MV5BMTk0MDQ0ODc3MV5BMl5BanBnXkFtZTcwODE4NDYxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",,6.8,194,tt0036674,,,,True,,0,0,0,6.8,,,Comedy_Animation
68082,Abbott and Costello Meet Frankenstein,1948-06-15,4796000.0,83.0,['English Language'],['United States of America'],"['Parody', 'Horror', 'Screwball comedy', 'Creature Film', 'Black-and-white', 'Horror Comedy', 'Comedy', 'Monster', 'Slapstick']",America,1948,All Audiences (TP),"Charles Barton, Walter Lantz","Robert Lees, Frederic I. Rinaldo, John Grant","Bud Abbott, Lou Costello, Lon Chaney Jr.",The Wolf Man tries to warn a dimwitted porter that Dracula wants his brain for Frankenstein monster's body.,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODRlNDNmNGYtYTc2OS00NzQ1LTgwYTEtOWQ1YjMxMmE2MWE4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",,7.3,"20,116",tt0040068,,,,True,,0,2,4,7.3,9.0,,Comedy_Screwball
51906,Breakfast at Tiffany's,1961-10-05,14000000.0,114.0,"['Portuguese Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",America,1961,All Audiences (TP),Blake Edwards,"Truman Capote, George Axelrod, Maurice Griffe","Audrey Hepburn, George Peppard, Patricia Neal","A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",Won 2 Oscars. 12 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZmU1MzlmOTMtZTNmMC00ZTA3LTkzMWMtOTc1MWNlMjFiYjFlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,7.6,"195,337",tt0054698,,,,True,,2,13,12,7.6,8.8,7.6,Comedy_Screwball
13370664,Music Within,2007-10-26,153205.0,93.0,['English Language'],['United States of America'],"['Biography', 'Indie', 'Musical', 'Drama', 'Comedy', 'War film', 'Romance Film']",America,2007,16+,Steven Sawalich,"Bret McKinney, Mark Andrew Olsen, Kelly Kennemer","Ron Livingston, Melissa George, Michael Sheen","Richard Pimentel began his life as a fighter, and his life's work became fighting for the rights of others. After losing his hearing in Nam, he overcame his handicap and used his public speaking skills to inspire injured war veter...",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTgwMDgwNzU5Nl5BMl5BanBnXkFtZTcwOTUwMDU1MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,7.2,"6,056",tt0422783,,,,True,,0,1,1,7.2,3.3,5.3,Comedy_War
463519,Impromptu,1991-04-12,4076211.0,107.0,['English Language'],"['France', 'United States of America', 'United Kingdom']","['Romantic comedy', 'Biography', 'Music', 'Costume drama', 'Comedy of manners', 'Musical', 'Period piece', 'Drama', 'Comedy', 'Biopic [feature]', 'Romantic drama', 'Romance Film']",Both,1991,Recommended Parental Agreement (AP),James Lapine,Sarah Kernochan,"Judy Davis, Hugh Grant, Mandy Patinkin","In 1830s France, pianist/composer Frédéric Chopin is pursued romantically by the determined, individualistic woman who uses the name George Sand.",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMDYzMjgxY2ItNjhhZS00Yjk4LWE4MGQtYjk2MWU0MTQ1MjY4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}]",,6.8,"5,601",tt0102103,,,,True,,0,1,1,6.8,7.4,,Comedy_Screwball
9932614,Heartbreak Hotel,1988-09-30,5509417.0,101.0,['English Language'],['United States of America'],"['Screwball comedy', 'Comedy']",America,2006,Not Rated,Colin Nutley,Colin Nutley,"Helena Bergström, Maria Lundqvist, Claes Månsson","Elisabeth and Grudren are two Swedish divorcées, both over 40, who meet when Elisabeth parks her car on a loading zone and is ticketed by Gudrun. Depspite this shaky start, a friendship grows between the two. Elizabeth, a gynecolo...",2 wins,https://m.media-amazon.com/images/M/MV5BMTg5NzExMTU5MV5BMl5BanBnXkFtZTcwNzE1MDc4MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",,5.3,"1,640",tt0785002,,,,True,,0,0,2,5.3,,,Comedy_Screwball
9303091,Mice Follies,1954-09-04,,7.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1954,All Audiences (TP),"Joseph Barbera, William Hanna",,William Hanna,"Jerry and his friends flood the kitchen, then use the freezer to turn it into a skating rink. Even though Tom finds a pair of ice skates, the mice have no problem out maneuvering him.",,https://m.media-amazon.com/images/M/MV5BMjQ0MjNiM2MtOGQ4NS00OTg0LWFkZGUtYTU2Nzc4NzU4NGM4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",,7.8,"1,052",tt0047233,,,,True,,0,0,0,7.8,,,Comedy_Animation
165520,A Close Shave,1995-12-24,,31.0,['English Language'],"['England', 'United Kingdom']","['Stop motion', 'Short Film', 'Fantasy', 'Comedy', 'Animation']",Europe,1937,Not Rated,Mannie Davis,Paul Terry,,"Farmer Al Falfa runs a tonsorial parlor, but he's not very good at it. A big, hairy, bullying character is alternately shaved and hair restored by way of powerful hair tonic.",,,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",,6.0,23,tt0150152,,,,True,,0,0,0,6.0,,,Comedy_Animation
3171956,Goofy and Wilbur,1939-03-17,,8.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Comedy', 'Animation']",America,1939,Not Rated,Dick Huemer,Otto Englander,"Jack Bailey, Olcott Vail","Goofy is going fishing with his best friend, Wilbur, a grasshopper.",,https://m.media-amazon.com/images/M/MV5BNWZjZTBjMDMtN2JlNS00OTE0LTlkMWEtNjA0ZTc3YmNhMDQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,"1,005",tt0031386,,,,True,,0,0,0,6.9,,,Comedy_Animation
1682805,The Family Stone,2005-12-16,92283851.0,104.0,['English Language'],['United States of America'],"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Holiday Film', 'Christmas movie', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",America,2005,Recommended Parental Agreement (AP),Thomas Bezucha,Thomas Bezucha,"Dermot Mulroney, Sarah Jessica Parker, Claire Danes","An uptight, liberal businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",4 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BOWRjNzY1MmItNDUwNS00MGMzLWFkN2UtMTEzYjU4MmE2ZDAxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.3,"75,904",tt0356680,,,,True,,0,8,4,6.3,5.2,5.6,Comedy_Screwball
17554197,Colin Fitz Lives!,1997,,91.0,['English Language'],['United States of America'],"['Black comedy', 'Mockumentary', 'Screwball comedy', 'Indie', 'Comedy']",America,1997,16+,Robert Bella,Tom Morrissey,"John C. McGinley, Matt McGrath, William H. Macy","Two security guards, Paul and Grady, are hired to guard the grave of dead rock legend, Colin Fitz. Through the course of one bizarre night, these two opposites learn a lot about life, death, and the magic of Colin Fitz.",5 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTQ3MTI3OTEzOV5BMl5BanBnXkFtZTcwNzIyNjg3Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,246,tt0118873,,,,True,,0,3,5,5.5,,,Comedy_Screwball
277666,Tomcats,2001-03-30,13558739.0,95.0,['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy']",America,2001,16+,Gregory Poirier,Gregory Poirier,"Shannon Elizabeth, Jerry O'Connell, Jake Busey","At the wedding of a friend, the remaining bachelors bet on staying single. Seven years later, one of the two remaining loses $51,000 in Vegas. He must get the other guy married to cash in and pay his debt or die. A cute woman help...",2 nominations,https://m.media-amazon.com/images/M/MV5BM2U4YmFkYTQtMmU2ZC00NTJmLTg0MzMtMTNiODAxY2Q3ZTYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '15/100'}]",15.0,5.3,"19,988",tt0246989,,,,True,,0,2,0,5.3,1.4,1.5,Comedy_Screwball
8644317,Waking Up in Reno,2002-10-25,267109.0,91.0,['English Language'],['United States of America'],"['Romantic comedy', 'Road movie', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film']",America,2002,16+,Jordan Brady,"Brent Briscoe, Mark Fauser","Billy Bob Thornton, Charlize Theron, Patrick Swayze",A romantic comedy about two trashy couples travelling to Reno to see a monster truck show.,,https://m.media-amazon.com/images/M/MV5BNzM5OTVmMzktOTUyMC00ZDcwLTkyMDItNjQ3MDljNTYyYTEyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28.0,5.5,"6,324",tt0219400,,,,True,,0,0,0,5.5,1.1,2.8,Comedy_Screwball
2493454,Flesh Gordon,1974-07-30,906000.0,90.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Adventure', 'Adult', 'Stop motion', 'Softcore Porn', 'Sex comedy', 'Gross-out film', 'Comedy', 'Pornographic movie', 'Gross out']",America,1974,16+,"Michael Benveniste, Howard Ziehm","Michael Benveniste, William Dennis Hunt","Jason Williams, Suzanne Fields, Joseph Hudgins","Emperor Wang is leader of the planet Porno and sends his mighty sex ray toward Earth, which turns everyone into sex-mad fiends. Only one person can save the Earth, football player Flesh Gordon.",2 nominations,https://m.media-amazon.com/images/M/MV5BNDFmODUzMmQtYTkwOC00MWM0LWE3ZDMtYmNhMWZjYTY3MTMxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",,4.8,"4,832",tt0068595,,,,True,,0,2,0,4.8,6.7,,Comedy_Animation
15763775,Rings on Her Fingers,1942-03-20,,86.0,['English Language'],['United States of America'],"['Romantic comedy', 'Screwball comedy', 'Black-and-white', 'Comedy', 'Romance Film', 'Comedy of Errors']",America,1942,All Audiences (TP),Rouben Mamoulian,"Ken Englund, Robert Pirosh, Joseph Schrank","Henry Fonda, Gene Tierney, Laird Cregar","Two con artists take a shopgirl under their wing, but she disrupts their marrying-for-money scheme by falling for a mathematician.",,https://m.media-amazon.com/images/M/MV5BYzgyNmY2NTUtNmY5Yi00ZGU3LTk0ZjktZjBlNTI1YzMyNzU2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,"1,119",tt0035258,,,,True,,0,0,0,6.6,,,Comedy_Screwball
1468099,Serving Sara,2002-08-20,20146150.0,99.0,['English Language'],"['United States of America', 'Germany']","['Romantic comedy', 'Road movie', 'Screwball comedy', 'Comedy', 'Romance Film', 'Slapstick']",Both,2002,Recommended Parental Agreement (AP),Reginald Hudlin,"Jay Scherick, David Ronn","Matthew Perry, Elizabeth Hurley, Bruce Campbell",A process server tries to serve an elusive female target.,,https://m.media-amazon.com/images/M/MV5BOTJkN2E4M2QtNzNhOS00NTM5LWI4MjYtM2FhNGQxOWY4MTQ4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18.0,5.3,"19,035",tt0261289,,,,True,,0,0,0,5.3,0.4,1.8,Comedy_Screwball
5700424,Super DuckTales,1989,,,['English Language'],['United States of America'],"['Comedy', 'Adventure', 'Animation']",America,1989,Not Rated,James T. Walker,"David Weimers, Ken Koonce, Jymn Magon","Hamilton Camp, Miriam Flynn, June Foray, Kathleen Freeman","When Scrooge McDuck is forced to physically relocate his Money Bin, he hires an accountant who later doubles as a resident superhero.",,,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",,8.0,125,tt0191519,,,,True,,0,0,0,8.0,,,Comedy_Animation
19062975,Harry and Walter Go to New York,1976-06-17,,120.0,['English Language'],['United States of America'],"['Action/Adventure', 'Screwball comedy', 'Action', 'Comedy']",America,1976,Recommended Parental Agreement (AP),Mark Rydell,"Don Devlin, John Byrum, Robert Kaufman","James Caan, Elliott Gould, Michael Caine","In 1892, two vaudevillians and petty con artists get involved, together with the most notorious bank robber, in a New York City bank heist.",,https://m.media-amazon.com/images/M/MV5BYTRjYTA5ZDEtMWE4OS00Nzg2LWFiMmQtZThjODY5MmJiODQxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",,5.4,"1,244",tt0074608,,,,True,,0,0,0,5.4,5.0,,Comedy_Screwball
