Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
11744082,The Savages,2007-12-26,9610042.0,113.0,"['German Language', 'English Language', 'Standard Cantonese']",['United States of America'],"['Indie', 'Comedy-drama', 'Short Film', 'Drama', 'Comedy', 'Political drama']",America,2007,16+,Tamara Jenkins,Tamara Jenkins,"Laura Linney, Philip Seymour Hoffman, Philip Bosco",A sister and brother face the realities of familial responsibility as they begin to care for their ailing father.,Nominated for 2 Oscars. 17 wins & 33 nominations total,https://m.media-amazon.com/images/M/MV5BMWZlNmEyNmYtOTRjNy00MWEwLTkyNTUtZmU1OTk0ZWYyMmY2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85.0,7.1,"38,962",tt0775529,,,,True,,0,33,17,7.1,9.0,8.5,Comedy_Political
2194169,Teenage Mutant Ninja Turtles III,1993-03-19,42273609.0,96.0,"['Japanese Language', 'English Language']","['United States of America', 'Japan', 'Hong Kong']","['Japanese Movies', 'Indie', 'Superhero movie', 'Action Comedy', 'Superhero', 'Action/Adventure', 'Martial Arts Film', 'Fantasy', 'Comedy', 'Family Film', 'Action', 'Chinese Movies', 'Adventure']",America,1993,Recommended Parental Agreement (AP),Stuart Gillard,"Kevin Eastman, Peter Laird, Stuart Gillard","Elias Koteas, Paige Turco, Stuart Wilson","When journalist April O'Neil discovers an ancient scepter with magical powers, the Turtles must cow-a-bunga their way back to 17th century Japan to rescue her from the evil clutches of Lord Norinaga.",1 win,https://m.media-amazon.com/images/M/MV5BNjEwMWNkNjctNzY5Mi00MzgyLTg2ZDMtMTY5MWRjNzEyMjdiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,4.8,"37,012",tt0108308,,,,True,,0,0,1,4.8,1.9,4.0,Comedy_Superhero
4861303,Netto,2005-05-05,,86.0,['German Language'],['Germany'],"['Political satire', 'Comedy-drama', 'Comedy']",Europe,2005,Not Rated,Robert Thalheim,Robert Thalheim,"Milan Peschel, Sebastian Butz, Stephanie Charlotta Koetz",Follows the lives of an unemployed drunk and his son as they struggle to adapt to each other.,4 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BZGIwZGVkNTUtODlmNi00Y2JjLWE5NGYtNDk2NDFiMmQzMmRiXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",,6.8,380,tt0443139,,,,True,,0,3,4,6.8,,,Comedy_Political
6488571,The Meteor Man,1993,8023147.0,100.0,['English Language'],['United States of America'],"['Science Fiction', 'Superhero movie', 'Action Comedy', 'Superhero', 'Action/Adventure', 'Fantasy', 'Comedy', 'Family Film', 'Action']",America,1993,Recommended Parental Agreement (AP),Robert Townsend,Robert Townsend,"Robert Townsend, Marla Gibbs, Eddie Griffin",A high school teacher from a troubled inner city Washington D.C. neighborhood becomes a super-powered hero and takes on the gang that has been terrorizing his streets.,1 nomination,https://m.media-amazon.com/images/M/MV5BYmE3NDYzYmUtNTc4Yi00NmY5LWI0ZGItNjg3ZjE1NmNmMjJjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",,5.2,"8,985",tt0107563,,,,True,,0,1,0,5.2,2.5,,Comedy_Superhero
4205606,About a Boy,2002-04-26,130549455.0,101.0,['English Language'],"['United States of America', 'France', 'United Kingdom']","['Romantic comedy', 'Slice of life story', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Romance Film']",Both,2002,Recommended Parental Agreement (AP),"Chris Weitz, Paul Weitz","Nick Hornby, Peter Hedges, Chris Weitz","Hugh Grant, Nicholas Hoult, Toni Collette","Will, who attends single parent meetings to woo women, meets Marcus, a troubled 12-year-old boy. As they become friends, Will learns to be responsible while he helps Marcus with his studies.",Nominated for 1 Oscar. 11 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2Mzg4MDAzNV5BMl5BanBnXkFtZTgwMjcxNTYxMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75.0,7.1,"193,135",tt0276751,,,,True,,0,30,11,7.1,9.3,7.5,Comedy_Teen
4048011,Can't Buy Me Love,1987-08-14,31623833.0,94.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sex comedy', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']",America,1987,Recommended Parental Agreement (AP),Steve Rash,Michael Swerdlick,"Patrick Dempsey, Amanda Peterson, Courtney Gains",An outcast secretly pays the most popular girl in school one thousand dollars to pretend to be his girlfriend for a month.,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BN2I5MGEzNGMtNDMzMi00YWI5LTk2YTItM2IyODNiZWM2MDAyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,6.8,"43,136",tt0092718,,,,True,,0,3,1,6.8,5.0,3.6,Comedy_Teen
685977,Sixteen Candles,1984-05-04,23686027.0,93.0,['English Language'],['United States of America'],"['Romantic comedy', 'Cult', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']",America,1984,Recommended Parental Agreement (AP),John Hughes,John Hughes,"Molly Ringwald, Anthony Michael Hall, Justin Henry","A girl's ""sweet"" sixteenth birthday is anything but special: her family forgets about it, and she suffers from every embarrassment possible.",2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTgzNTkxMTkxMl5BMl5BanBnXkFtZTgwMjE3NjkzMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,7.0,"128,987",tt0088128,,,,True,,0,1,2,7.0,8.1,6.1,Comedy_Teen
28904914,El Infierno,2010-09-03,,145.0,['Spanish Language'],['Mexico'],"['Crime Fiction', 'Political satire', 'Comedy']",America,2019,Not Rated,Raúl de la Fuente,"Amaia Remirez, Raúl de la Fuente",,"At the age of 15, Chennu committed his first crime: being a street child. And he walked into hell: Pademba Road Prison. Hell is ruled by Mr. Sillah, and the prisoners abandon all hope. Chennu got out after 4 years. And now he want...",22 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BOTFjMGU3ZWQtYmFhZS00YWJmLWFjMTItZmQyNzkwYjg2OTVlXkEyXkFqcGdeQXVyMjUyNzEzNjA@._V1_SX300.jpg,[],,,8,tt11312390,,,,True,,0,2,22,,,,Comedy_Political
2266239,Midnight Madness,1980-02,2900000.0,112.0,['English Language'],['United States of America'],"['Comedy', 'Teen']",America,1980,Recommended Parental Agreement (AP),"Michael Nankin, David Wechter","David Wechter, Michael Nankin","David Naughton, Debra Clinger, Joel Kenney",Leon picks college students to participate in his all night scavenger hunt. Five teams receive clues to solve leading them to the next clue site hidden in the city.,,https://m.media-amazon.com/images/M/MV5BM2M2MjQxZmUtNzdiOS00OWRlLTllNjMtZDllN2JkZDc2MTQ4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28.0,6.3,"4,000",tt0081159,,,,True,,0,0,0,6.3,,2.8,Comedy_Teen
1439597,Doug's 1st Movie,1999-03-26,19440089.0,81.0,['English Language'],['United States of America'],"[""Children's/Family"", ""Children's"", 'Comedy', 'Teen', 'Animation']",America,1999,All Audiences (TP),Maurice Joyce,"Ken Scarborough, Jim Jinkins, Joe Aaron","Thomas McHugh, Fred Newman, Chris Phillips",Doug and his pal Skeeter set out to find the monster of Lucky Duck Lake.,1 nomination,https://m.media-amazon.com/images/M/MV5BYWE5NTU0MTQtYWQ3ZS00ZGVkLWExYmMtZTRjMzBmOTQ3MWRlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}]",,4.9,"3,582",tt0187819,,,,True,,0,1,0,4.9,2.8,,Comedy_Teen
16908882,The Ultimate Truth,2003,,81.0,['English Language'],['United Kingdom'],"['Political cinema', 'Romantic comedy', 'Comedy of manners', 'Comedy', 'Indie']",Europe,2004,Not Rated,"Nick Clark, Tom Swanston",Nick Clark (original screenplay),"Keir Howeld, Jackson Wright, William Gregory, Jonathan Rhodes","Jeda, a feckless young Australian, lives in rural Hampshire with his girlfriend Stacey, until his daily routine of cheap beer and bad TV is alarmingly disrupted by a chance confrontation ...",1 win.,https://m.media-amazon.com/images/M/MV5BOTE0NDQ0MjY2NF5BMl5BanBnXkFtZTcwOTMxNjYyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",,6.8,19,tt0418267,,,,True,,0,0,1,6.8,,,Comedy_Political
1506960,Get Over It,2001-03-09,19900366.0,86.0,['English Language'],['United States of America'],"['Romantic comedy', 'Sex comedy', 'School story', 'Gay', 'Musical', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film', 'Teen']",America,2001,Recommended Parental Agreement (AP),Tommy O'Haver,R. Lee Fleming Jr.,"Kirsten Dunst, Ben Foster, Melissa Sagemiller",A high school senior's girlfriend breaks up with him. His friends try to make him think of something else. His friend's sister Kelly helps him with the school musical. Spending time with Kelly has an effect.,4 nominations,https://m.media-amazon.com/images/M/MV5BODkxOWQ5ZGMtMDBhMi00MGI5LWFlNTktZDhhOTU0MTE5MTQ2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,5.7,"20,267",tt0192071,,,,True,,0,4,0,5.7,4.3,5.2,Comedy_Teen
2068890,The Sandlot,1993-04-07,33832313.0,101.0,['English Language'],['United States of America'],"[""Children's/Family"", 'Americana', 'Comedy-drama', 'Sports', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Family Film', 'Teen']",America,1993,Recommended Parental Agreement (AP),David Mickey Evans,"David Mickey Evans, Robert Gunter","Tom Guiry, Mike Vitar, Art LaFleur","In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BNTc5YzE5OTAtMmY3YS00ODk4LTgzODItZGEzNmMxMDhhNWUwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,7.8,"105,731",tt0108037,,,,True,,0,1,1,7.8,6.5,5.5,Comedy_Teen
30865328,Kim Possible: So the Drama,2005-04-08,,71.0,['English Language'],['United States of America'],"['Family Film', 'Comedy', 'Teen', 'Animation']",America,2005,All Audiences (TP),Steve Loter,"Bob Schooley, Mark McCorkle","Christy Carlson Romano, Will Friedle, Nancy Cartwright","Kim's heart is quickly captured by the new boy, Eric, who soon becomes her boyfriend. Unknown to Kim, her best friend and sidekick, Ron has developed stronger feelings toward her.",1 nomination,https://m.media-amazon.com/images/M/MV5BMzNlMTUyMTAtZjNjMC00NTFmLWExYjAtZDU0ZjRkYjQwYWIzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,"5,164",tt0446724,,,,True,,0,1,0,7.1,,,Comedy_Teen
474527,Confessions of a Teenage Drama Queen,2004-02-17,33051296.0,97.0,['English Language'],"['United States of America', 'Germany']","['Teen', 'Romance Film', 'Family Film', 'Comedy', 'Musical']",Both,2004,Recommended Parental Agreement (AP),Sara Sugarman,"Dyan Sheldon, Gail Parent","Lindsay Lohan, Megan Fox, Adam Garcia","A teenage girl is convinced that her home city revolves around her until her family packs up and moves to the suburbs, where she finds herself competing for attention.",1 win,https://m.media-amazon.com/images/M/MV5BMTIzMDE0MDQ5Ml5BMl5BanBnXkFtZTcwNTUwMDUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33.0,4.7,"31,864",tt0361467,,,,True,,0,0,1,4.7,1.4,3.3,Comedy_Teen
7839959,Playing for Keeps,1986-10-03,2669000.0,102.0,['English Language'],['United States of America'],"['Comedy', 'Teen']",America,2012,Recommended Parental Agreement (AP),Gabriele Muccino,Robbie Fox,"Gerard Butler, Jessica Biel, Dennis Quaid",A former sports star who's fallen on hard times starts coaching his son's football team as a way to get his life together. His attempts to become an adult are met with challenges from the attractive football moms who pursue him at...,3 nominations,https://m.media-amazon.com/images/M/MV5BMTY1MTU1OTA5NF5BMl5BanBnXkFtZTcwNTM1MTQyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27.0,5.7,"31,544",tt1540128,,,,True,,0,3,0,5.7,0.5,2.7,Comedy_Teen
17418486,Noise,2007-10-22,16513.0,88.0,"['Russian Language', 'English Language']",['United States of America'],"['Political cinema', 'Black comedy', 'Drama', 'Comedy', 'Indie']",America,2007,Not Rated,Henry Bean,Henry Bean,"Tim Robbins, William Hurt, Bridget Moynahan",A man who is being driven crazy by the noise in New York City decides to take vigilante action against it.,,https://m.media-amazon.com/images/M/MV5BMjk5ODEzODUzM15BMl5BanBnXkFtZTcwNjc4OTA3MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.1,"4,545",tt0425308,,,,True,,0,0,0,6.1,5.9,5.5,Comedy_Political
2342941,Aquamarine,2006-03-03,23006849.0,110.0,['English Language'],"['United States of America', 'Australia']","[""Children's"", 'Coming of age', 'Comedy', 'Fantasy', 'Romance Film', 'Fantasy Comedy', 'Family Film', 'Teen']",America,2006,Recommended Parental Agreement (AP),Elizabeth Allen Rosenbaum,"John Quaintance, Jessica Bendinger, Alice Hoffman","Emma Roberts, JoJo, Sara Paxton",Two teenage girls discover a mermaid in their beach club's swimming pool.,1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BZDA1ZWVjOTEtYjZjNC00MTEyLTkzMWUtOGZlZWY1NmY2NGU3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,5.4,"45,941",tt0429591,,,,True,,0,5,1,5.4,5.3,5.1,Comedy_Teen
5349123,Underdog,2007-08-03,65270477.0,100.0,['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', ""Children's"", 'Fantasy', 'Comedy', 'Family Film', 'Action']",America,2007,Recommended Parental Agreement (AP),Frederik Du Chau,"Adam Rifkin, Joe Piscatella, Craig A. Williams","Peter Dinklage, Jason Lee, Amy Adams",A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,3 nominations,https://m.media-amazon.com/images/M/MV5BMzhlMDM2NTEtZTY4Ni00YmEyLTk2OWUtOWM2ZjhlYjlkYWY3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37.0,4.8,"22,985",tt0467110,,,,True,,0,3,0,4.8,1.4,3.7,Comedy_Superhero
14302403,Dadnapped,2008-10-10,,83.0,['English Language'],"['United States of America', 'Canada']","['Adventure', 'Television movie', ""Children's"", 'Comedy', 'Family Film', 'Action', 'Teen']",America,2008,All Audiences (TP),Paul Hoen,Alan Silberberg,"Emily Osment, David Henrie, Jason Earles","Melissa has a bad case of sibling rivalry, only her competition is a fictional character in her father's best-selling novel about a teenage super spy. When her father is ""dadnapped"" by a group of overzealous fans, it's up to Melis...",,https://m.media-amazon.com/images/M/MV5BZjA3MmRjYWYtNTdiOS00ZGYyLWIxNWYtOTY5ZjZmN2MwZDQxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",,4.8,"3,334",tt1090750,,,,True,,0,0,0,4.8,,,Comedy_Teen
12044494,The Second Civil War,1997,,97.0,"['English Language', 'Spanish Language']",['United States of America'],"['Parody', 'Science Fiction', 'Television movie', 'Political satire', 'Drama', 'Comedy', 'Political cinema', 'Black comedy']",America,1997,16+,Joe Dante,Martyn Burke,"Beau Bridges, Joanna Cassidy, Phil Hartman","A simple immigration issue spins wildly out of control for those involved, ranging from the President of the United States, to a news producer.",Won 1 Primetime Emmy. 2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BZGNjY2EyYzEtOWFlMC00M2QwLTg4NzktNmEwMmNiMzY1NGJmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",,6.6,"2,382",tt0120086,,,,True,,0,3,2,6.6,6.7,,Comedy_Political
4672611,Teen Witch,1989-04-28,27843.0,90.0,['English Language'],['United States of America'],"['Romance Film', 'Fantasy Comedy', 'Fantasy', 'Comedy', 'Teen']",America,1989,Recommended Parental Agreement (AP),Dorian Walker,"Robin Menken, Vernon Zimmerman","Robyn Lively, Dan Gauthier, Joshua John Miller","High school misfit Louise, at a loss for romance, discovers magical abilities, but the teenage witch finds that she cannot conjure herself true love, so what?",2 nominations,https://m.media-amazon.com/images/M/MV5BNmQxODVmNjctZjFlMy00OTc2LThhNzgtZDk3NWVmZmE0MjdjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,6.0,"10,781",tt0098453,,,,True,,0,2,0,6.0,4.3,4.6,Comedy_Teen
5928206,My American Cousin,1985,,89.0,['English Language'],['Canada'],"['Indie', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Coming of age']",America,1985,Recommended Parental Agreement (AP),Sandy Wilson,Sandy Wilson,"Margaret Langrick, John Wildman, Richard Donat","Adding an intriguing Canadian twist to a universally appealing story of teenage trials, My American Cousin begins as bored 12-year-old Sandy (Margaret Langrick) is preparing for another long summer of cherry picking when suddenly ...",7 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMTgyMDY2MzA5Ml5BMl5BanBnXkFtZTgwODgzNDkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",,6.3,673,tt0089647,,,,True,,0,5,7,6.3,6.0,,Comedy_Teen
754323,Josie and the Pussycats,2001-04-06,14866015.0,99.0,['English Language'],"['United States of America', 'Canada']","['Parody', 'Musical', 'Comedy', 'Teen']",America,2001,Recommended Parental Agreement (AP),"Harry Elfont, Deborah Kaplan","Deborah Kaplan, Harry Elfont, Richard Goldwater","Rachael Leigh Cook, Tara Reid, Rosario Dawson",A girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music.,5 nominations,https://m.media-amazon.com/images/M/MV5BNjQxZDlmNjUtM2RjMS00MWYwLWJhNjYtNGJhNzg2YWVmMzQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,5.6,"25,226",tt0236348,,,,True,,0,5,0,5.6,5.3,4.7,Comedy_Teen
1591989,You're a Big Boy Now,1966,,96.0,['English Language'],['United States of America'],"['Coming of age', 'Comedy']",America,1966,16+,Francis Ford Coppola,"David Benedictus, Francis Ford Coppola","Elizabeth Hartman, Geraldine Page, Rip Torn","Confused post-teenage virgin Bernard Chanticleer moves to New York City, falls for cold-hearted inscrutable go-go dancer Barbara Darling, then finds true love with a loyal lass.",Nominated for 1 Oscar. 8 nominations total,https://m.media-amazon.com/images/M/MV5BY2EwYTk2ODAtNGJiMy00NGFhLTkzOWItNDk3ZmI1MTVmYzlmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",,6.0,"2,017",tt0061209,,,,True,,0,8,0,6.0,8.3,,Comedy_Teen
1290891,Mon oncle Antoine,1971,,107.0,['French Language'],['Canada'],"['World cinema', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age']",America,2014,Not Rated,"Gracy Brazeau, Delia Gunn",Delia Gunn,,"Uncle Antoine only speak Anishnabe. His niece Delia can't understand. However, she knows he has a short time to live and she imagines what he would say before parting.",,https://m.media-amazon.com/images/M/MV5BMTFkN2Q5MTUtZjBkOC00YWM5LTk3NzktNjY4YzE0NzY2ZTU5XkEyXkFqcGdeQXVyNzA5MzMzNjk@._V1_SX300.jpg,[],,,,tt4532084,,,,True,,0,0,0,,,,Comedy_Teen
302757,From Justin to Kelly,2003-06-20,4928883.0,81.0,['English Language'],['United States of America'],"['Romantic comedy', 'Musical', 'Comedy', 'Beach Film', 'Romance Film', 'Teen']",America,2003,Recommended Parental Agreement (AP),Robert Iscove,Kim Fuller,"Kelly Clarkson, Justin Guarini, Katherine Bailess","A waitress from Texas and a college student from Pennsylvania meet during spring break in Fort Lauderdale, Florida and come together through their shared love of singing.",3 wins & 19 nominations,https://m.media-amazon.com/images/M/MV5BOTUzM2FhYjYtNzZiMi00ZDNhLWFkYzItNTBjZGQ0ODZiZDNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '1.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '14/100'}]",14.0,1.9,"27,111",tt0339034,,,,True,,0,19,3,1.9,0.8,1.4,Comedy_Teen
6988352,Black and White in Color,1976-09-22,,90.0,['French Language'],"['France', 'Switzerland', 'Germany']","['World cinema', 'Political satire', 'Comedy', 'War film', 'Political cinema', 'Black comedy']",Europe,1976,Recommended Parental Agreement (AP),Jean-Jacques Annaud,"Georges Conchon, Jean-Jacques Annaud","Jean Carmet, Jacques Dufilho, Catherine Rouvel","During World War I, French colonists lost in African desert decide to attack their German neighbors.",Won 1 Oscar. 1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BOTk2NmFkMjgtMjU0OC00NzNjLTg0MjMtZDg3YTBlODFiODhjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,6.7,"1,825",tt0074972,,,,True,,1,2,1,6.7,10.0,,Comedy_Political
25578209,Fred: The Movie,2010-09-18,,84.0,['Unknown'],['United States of America'],"['Family Film', 'Comedy', 'Teen', 'Adventure']",America,2010,Recommended Parental Agreement (AP),Clay Weiner,"David A. Goodman, Lucas Cruikshank","Lucas Cruikshank, Pixie Lott, Jake Weary","Lovestruck, awkward teen Fred Figglehorn makes desperate attempts to make Judy fall in love with him - while also dodging the mischievous Kevin.",1 nomination,https://m.media-amazon.com/images/M/MV5BMWVhMjk4NTctYjYyYS00NjYxLWE5NTgtNTIzMTgzZDQyNzIyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",,2.1,"9,122",tt1595842,,,,True,,0,1,0,2.1,0.0,,Comedy_Teen
10382438,Drive-Thru,2007,,91.0,['English Language'],['United States of America'],"['Horror', 'B-movie', 'Comedy', 'Teen', 'Slasher']",America,2012,Not Rated,Georgina Higgins,Georgina Higgins,"Geoff Breton, Gemma Chitty, Craig Vye","In Central London, two best friends attempt a glamorous night in the city yet land themselves in a car chase after helping a friend out.",2 nominations.,https://m.media-amazon.com/images/M/MV5BNTM5MDg4NTYwNF5BMl5BanBnXkFtZTcwMzgwODc5OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,10,tt2607560,,,,True,,0,2,0,6.6,,,Comedy_Teen
21740728,Coons! Night of the Bandits of the Night,2005,,80.0,['English Language'],['United States of America'],"['B-movie', 'Indie', 'Musical comedy', 'Musical', 'Comedy', 'Horror', 'Teen', 'Horror Comedy']",America,2005,Not Rated,Travis Irvine,Travis Irvine,"Brian Kamerer, Nic Maier, Zach Riedmaier, John Sarvas","College students camping at the Raccoon Branch Campground are harassed by hippies, frat guys, campground administrators, bible students, and killer raccoons.",,https://m.media-amazon.com/images/M/MV5BNDcxMDgzMjQ1OF5BMl5BanBnXkFtZTcwODA2MDc5MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",,4.2,196,tt0762085,,,,True,,0,0,0,4.2,,,Comedy_Teen
9977694,Loose Screws,1985,,92.0,['English Language'],['Canada'],"['Sex comedy', 'Comedy', 'Teen']",America,2016,Not Rated,Omar Rogers,Omar Rogers,"Jaduan Hogan, Omar Rogers, Yasmein Ziyad","""Loose Screws"" is a romantic-comedy,exploring the lives of 2 sets of best friends and their humorous quest in single life and online dating. The film displays the ups and downs that sometimes occurs in the livelihood of singledom....",,https://m.media-amazon.com/images/M/MV5BMDdiNjM5ZjEtMWQwMi00N2ZmLWJmODMtYTk3NjE2OGU2MTYwXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",,5.7,20,tt5050058,,,,True,,0,0,0,5.7,,,Comedy_Teen
11573895,Alien from L.A.,1988-02-26,,87.0,['English Language'],"['United States of America', 'South Africa']","['Science Fiction', 'Adventure', 'Action/Adventure', 'Comedy', 'Sci-Fi Adventure', 'Teen']",America,1988,Recommended Parental Agreement (AP),Albert Pyun,"Judith Berg, Sandra Berg, Albert Pyun","Kathy Ireland, William R. Moses, Richard Haines","A nerdy young woman with a childish voice travels to Africa looking for her missing archaeologist father, and stumbles into a strange subterranean civilization.",,https://m.media-amazon.com/images/M/MV5BNDQyOWZiYzgtMTA2OC00MDBmLTg2ZmUtNzEwM2ZkYTBiYzgxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}]",,3.2,"4,450",tt0092532,,,,True,,0,0,0,3.2,2.2,,Comedy_Teen
