Wikipedia_ID,Movie_Name,Release_Date,Box_Office_Revenue,Runtime,Languages,Countries,Genres,Continents,Year,Rated,Director,Writer,Actors,Plot,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,DVD,Production,Website,Response,totalSeasons,Oscar,Nomination_Awards,Win_Awards,Internet_Movie_Database_Rating,Rotten_Tomatoes_Rating,Metacritic_Rating,Comedy_Types
1682805,The Family Stone,2005-12-16,92283851.0,104.0,['English Language'],['United States of America'],"['LGBT', 'Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Holiday Film', 'Christmas movie', 'Drama', 'Comedy', 'Romance Film', 'Domestic Comedy']",America,2005,Recommended Parental Agreement (AP),Thomas Bezucha,Thomas Bezucha,"Dermot Mulroney, Sarah Jessica Parker, Claire Danes","An uptight, liberal businesswoman accompanies her boyfriend to his eccentric and outgoing family's annual Christmas celebration and finds that she's a fish out of water in their free-spirited way of life.",4 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BOWRjNzY1MmItNDUwNS00MGMzLWFkN2UtMTEzYjU4MmE2ZDAxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.3,"75,904",tt0356680,,,,True,,0,8,4,6.3,5.2,5.6,Comedy_Holiday
6666561,Family Plan,2005,,88.0,['Unknown'],['United States of America'],"['Comedy', 'Television movie']",America,1997,Recommended Parental Agreement (AP),Fred Gerber,Paul Bernbaum,"Leslie Nielsen, Judge Reinhold, Eddie Bowz","After the death of the elderly owner of a summer camp for kids, his son-in-law plans to close it and build a luxury adult summer resort. However, the manager's friend, Harry ""Rent a Kid"" Haber, has an idea about how to save it.",,https://m.media-amazon.com/images/M/MV5BMTI2NTc1NTEzNF5BMl5BanBnXkFtZTcwNjEzMzcyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",,4.8,"1,211",tt0123832,,,,True,,0,0,0,4.8,,,Comedy_Other
17271180,Three Men on a Horse,1936,,86.0,['English Language'],['United States of America'],"['Comedy', 'Black-and-white']",America,1936,All Audiences (TP),Mervyn LeRoy,"Laird Doyle, John Cecil Holm, George Abbott","Frank McHugh, Joan Blondell, Guy Kibbee",A meek salesman with an uncanny ability to pick horses is virtually kidnapped by a trio of gamblers.,,https://m.media-amazon.com/images/M/MV5BOTUzN2YyOWItODE5My00MjVhLWJhN2YtOTU1YTY5ZjlmYzQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA5ODc1NDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,499,tt0028371,,,,True,,0,0,0,6.7,,,Comedy_Other
1855172,Pocket Money,1972,,102.0,['English Language'],['United States of America'],"['Action/Adventure', 'Western', 'Buddy film', 'Comedy', 'Comedy Western']",America,1972,Recommended Parental Agreement (AP),Stuart Rosenberg,"Terrence Malick, J.P.S. Brown, John Gay","Paul Newman, Lee Marvin, Strother Martin","Broke and in debt, an otherwise honest cowboy gets mixed up in some shady dealings with a crooked rancher.",,https://m.media-amazon.com/images/M/MV5BMjZlOTY5MGUtY2EwMS00NzUzLThhYTctOTU2YzY1ZDNjYmYwXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,5.4,"1,962",tt0069103,,,,True,,0,0,0,5.4,5.0,5.5,Comedy_Western
12548324,Tillie's Punctured Romance,1928,,57.0,['English Language'],['United States of America'],"['Comedy', 'Black-and-white']",America,1914,Not Rated,"Mack Sennett, Charles Bennett","Hampton Del Ruth, Craig Hutchinson, Mack Sennett","Charles Chaplin, Marie Dressler, Mabel Normand",A con man from the city dupes a wealthy country girl into marriage.,,https://m.media-amazon.com/images/M/MV5BMGNmMDVhYWMtZTMwYS00ZDMyLWEwNjctZTdlNGE3NzY0NjZlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",,6.2,"3,766",tt0004707,,,,True,,0,0,0,6.2,9.0,,Comedy_Other
14738854,Love at First Bite,1950,43885000.0,96.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",America,1979,Recommended Parental Agreement (AP),Stan Dragoti,"Robert Kaufman, Mark Gindes, Bram Stoker","George Hamilton, Susan Saint James, Richard Benjamin","After being evicted from his castle in Transylvania, Count Dracula and his assistant Renfield travel to New York to find a woman who the Count believes is the reincarnation of the woman he has loved for all eternity.",3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BOWNjYzc2M2MtZWY4ZC00NjkyLTgwY2MtNmQ2NWI3YWZhYWY1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,6.1,"6,530",tt0079489,,,,True,,0,4,3,6.1,7.0,6.2,Comedy_Other
22644315,Alle dagen feest,1976,,95.0,['Dutch Language'],['Netherlands'],['Comedy'],Europe,1976,Not Rated,"Ate de Jong, Otto Jongerius, Paul de Lussanet","Remco Campert, Jan Kees Duvekot, Otto Jongerius","Chris Baay, Ansje Beentjes, Marjon Brandsma",,,https://m.media-amazon.com/images/M/MV5BNmE4YTcyYWQtMzg1ZC00MTg3LThkYWEtMGQyNzEwODc5OTQxXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",,5.6,61,tt0074120,,,,True,,0,0,0,5.6,,,Comedy_Other
29016881,A Little Bit of Bluff,1935-03,,61.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1935,Not Rated,Maclean Rogers,"Kathleen Butler, H.F. Maltby","Reginald Gardiner, Marjorie Shotter, H.F. Maltby",,,,[],,,,tt0168040,,,,True,,0,0,0,,,,Comedy_Other
5676165,The Devil's Brother,1933-05-05,,90.0,['English Language'],['United States of America'],"['Comedy', 'Black-and-white']",America,1933,Not Rated,"Hal Roach, Charley Rogers","Jeanie Macpherson, Oliver Hardy, Stan Laurel","Stan Laurel, Oliver Hardy, Dennis King",Two wannabe bandits join the service of a dashing nobleman who secretly masquerades as notorious outlaw Fra Diavolo.,,https://m.media-amazon.com/images/M/MV5BMjY4OGY5MzgtZjA0ZC00NjFkLTgxZjMtNjQwYTM5ZmExMmJjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,"2,117",tt0023943,,,,True,,0,0,0,7.1,,,Comedy_Other
26539183,The Lady Escapes,1937-07-23,,63.0,['English Language'],['United States of America'],['Comedy'],America,1937,All Audiences (TP),Eugene Forde,"Don Ettlinger (screenplay), Jenö Heltai (play)","Gloria Stuart, Michael Whalen, George Sanders, Cora Witherspoon",A couple who are always quarreling split up temporarily while she goes to France and teams up with a playboy who's being sued for breach of promise.,,https://m.media-amazon.com/images/M/MV5BN2E2YTY1ZmQtZGQyYi00MTkxLWFjNmEtYmJiMjBmYTY4YzdjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,9,tt0029103,,,,True,,0,0,0,6.6,,,Comedy_Other
24055607,Meet the Parents,1992,166244045.0,76.0,['Unknown'],['United States of America'],['Comedy'],America,2000,Recommended Parental Agreement (AP),Jay Roach,"Greg Glienna, Mary Ruth Clarke, Jim Herzfeld","Ben Stiller, Robert De Niro, Teri Polo","Chicago male nurse and chronic under-achiever Greg Focker meets his charming teacher girlfriend Pam Byrnes' parents Jack and Dina before proposing, but suspicious Jack is an overprotective former CIA agent - every date's worst nig...",Nominated for 1 Oscar. 7 wins & 15 nominations total,https://m.media-amazon.com/images/M/MV5BZmE0MGI0OTctOGRlMy00MDdjLTg4M2EtNzFmZWNiNDhjYTgzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,7.0,"360,656",tt0212338,,,,True,,0,15,7,7.0,8.5,7.3,Comedy_Other
21624737,The Joy of Living,1961-05-11,,115.0,['Italian Language'],"['France', 'Italy']","['Comedy', 'Black-and-white']",Europe,1961,Not Rated,René Clément,"René Clément, Leonardo Benvenuti, Piero De Bernardi","Alain Delon, Barbara Lass, Gino Cervi","Ulisse is a naive young man out looking for a job after being released from the army. He drops the offer he gets from a group of fascists to go in with the Fossatis, a family of anarchists (unknown to him).",2 nominations,https://m.media-amazon.com/images/M/MV5BOGMyZmQ5YzktZGE3MC00YmY0LWI3MjAtYzM4YzBjNjdlNDYwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",,6.5,573,tt0053707,,,,True,,0,2,0,6.5,,,Comedy_Other
8373513,A Carol Christmas,2003,,120.0,['English Language'],['United States of America'],"['Christmas movie', 'Fantasy Comedy', 'Comedy', 'Holiday Film']",America,2003,All Audiences (TP),Matthew Irmas,Tom Amundsen,"Tori Spelling, Dinah Manoff, William Shatner",An ego-maniacal TV talk show host is determined to destroy the festive fun in the studio.,,https://m.media-amazon.com/images/M/MV5BMTI0MzY1OTQ0MV5BMl5BanBnXkFtZTcwOTczNjMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",,5.2,"1,314",tt0381942,,,,True,,0,0,0,5.2,,,Comedy_Holiday
17700252,Menu,1933-09-23,,10.0,['English Language'],['United States of America'],"['Short Film', 'Comedy']",America,1933,All Audiences (TP),Nick Grinde,Thorne Smith,"Pete Smith, Luis Alberni, Una Merkel",A chef helps a housewife cook a duck dinner that will not give her husband indigestion.,Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BZTk0NDQ3ZmEtNWExMy00OGIyLWI1OGEtOTA5MDljYWZjMWVjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",,6.1,324,tt0024327,,,,True,,0,1,0,6.1,,,Comedy_Other
19582424,There Was a Crooked Man,1960-08-31,,107.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1960,Not Rated,Stuart Burge,"James Bridie, Reuben Ship","Norman Wisdom, Alfred Marks, Andrew Cruickshank",Davy Cooper is a law-abiding but down on his luck explosives expert. A chance meeting with a former comrade leads the naive Cooper into a world of crime and ultimately prison. On release though the chance to make amends presents i...,,https://m.media-amazon.com/images/M/MV5BNjJlOWEzZDktYmNjNS00NDQ2LWI0NTMtOTc5ODk1N2JkNmIwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,334,tt0054379,,,,True,,0,0,0,6.6,,,Comedy_Other
11396944,Barbecue Brawl,,,7.0,['English Language'],['United States of America'],"['Short Film', 'Comedy']",America,1956,All Audiences (TP),"Joseph Barbera, William Hanna",Frank Baron,"Daws Butler, William Hanna",Spike is showing his son Tyke how to barbecue when his cooking is disrupted by a typical Tom-and-Jerry chase.,,https://m.media-amazon.com/images/M/MV5BMTcwNTY4OTg0MF5BMl5BanBnXkFtZTgwODU4MTkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,7.0,902,tt0048986,,,,True,,0,0,0,7.0,,,Comedy_Other
12794862,The Lady Takes a Sailor,1949-12-16,,99.0,['English Language'],['United States of America'],['Comedy'],America,1949,Not Rated,Michael Curtiz,"Everett Freeman, Jerome Gruskin","Jane Wyman, Dennis Morgan, Eve Arden","Jennifer Smith heads a ""Consumer Reports""-type company and her reputation for honesty is her greatest asset. While out boating one day she encounters a secret prototype submarine piloted by Bill Craig. Trying to explain her absenc...",,https://m.media-amazon.com/images/M/MV5BZmUwYTlmYjUtMjVjNS00Nzc4LThjY2UtM2NiNTliMTYwMDU1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,469,tt0041573,,,,True,,0,0,0,5.9,,,Comedy_Other
5688616,The Kid from Brooklyn,1946,,113.0,['English Language'],['United States of America'],['Comedy'],America,1946,All Audiences (TP),Norman Z. McLeod,"Don Hartman, Melville Shavelson, Grover Jones","Danny Kaye, Virginia Mayo, Vera-Ellen","After a timid milkman knocks unconscious a boxing champion who was accosting his sister, he decides to take up boxing himself in order to impress a beautiful nightclub singer.",,https://m.media-amazon.com/images/M/MV5BNzc4NDY5OTItZThlNS00NjA0LThiN2ItZTg4ODI4YWQyNzY0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",,6.5,"1,304",tt0038668,,,,True,,0,0,0,6.5,6.0,,Comedy_Other
14316363,Knutzy Knights,1954-09-04,,17.0,['English Language'],['United States of America'],"['Short Film', 'Comedy', 'Black-and-white']",America,1954,All Audiences (TP),Jules White,"Felix Adler, Edward Bernds","Moe Howard, Larry Fine, Shemp Howard","Set in Elizabethan times, the stooges help their friend Cedric the Blacksmith win the hand of the fair princess Elaine. The only problem is that Elaine is promised to the Black Prince who is plotting to take over the kingdom. The ...",,https://m.media-amazon.com/images/M/MV5BNGIxZmE4OWQtNGZkNy00ZDY0LThiNTItZjg4MzFjYjExZTA4XkEyXkFqcGdeQXVyMjU0NjEwNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,312,tt0047153,,,,True,,0,0,0,6.7,,,Comedy_Other
2087781,Silverado,1985-07-10,32192570.0,133.0,['English Language'],['United States of America'],"['Ensemble Film', 'Action/Adventure', 'Revisionist Western', 'Western', 'Comedy', 'Action']",America,1985,Recommended Parental Agreement (AP),Lawrence Kasdan,"Lawrence Kasdan, Mark Kasdan","Kevin Kline, Scott Glenn, Kevin Costner",A misfit bunch of friends comes together to right the injustices which exist in a small town.,Nominated for 2 Oscars. 1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZGVkZDVlNzktNzBiOC00NGIwLTgyOTktODk2NTYxNDA3MTQ3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,7.2,"50,655",tt0090022,,,,True,,0,4,1,7.2,7.8,6.4,Comedy_Western
19117072,Pure as a Lily,1976,,100.0,['Italian Language'],['Italy'],['Comedy'],Europe,1976,Not Rated,Franco Rossi,"Vittorio Bonicelli, Roberto Leoni, Franco Lerici","Vittorio Gassman, Ornella Muti, Madeleine Hinde",Anthony M. Wilson is an English gentleman. He has a string of restaurants in London plus a beautiful house decorated with all the trendy art he can get.,,https://m.media-amazon.com/images/M/MV5BMmQyMzVlYWItMjgyNC00YzQ5LWJhZTUtMzRiZDc3OTA3NzY4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",,5.1,149,tt0074332,,,,True,,0,0,0,5.1,,,Comedy_Other
20383447,Italian Fast Food,,,89.0,['Unknown'],['Italy'],['Comedy'],Europe,1986,Not Rated,Lodovico Gasparini,"Lorenzo Beccati, Lucio De Caro, Ezio Greggio","Enzo Braschi, Gino Cogliandro, Edoardo Romano","The Film centers around an American-style fast food restaurant in Milan, the employees who work there and the clients that frequent the place.",,https://m.media-amazon.com/images/M/MV5BOTRlYmM1M2MtOTAzOS00MzgxLTk2OGQtNmMxNjYwMGZjYzMxXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",,4.2,136,tt0179905,,,,True,,0,0,0,4.2,,,Comedy_Other
29380609,Lloyd the Conqueror,2011,,95.0,['English Language'],['Canada'],['Comedy'],America,2011,16+,Michael Peterson,"Andrew Herman, Michael Peterson","Brian Posehn, Mike Smith, Evan Williams","Three male college students, must do battle against Derek the Unholy, a dark wizard who is determined to hold onto his title as champion of the Larpers.",2 wins,https://m.media-amazon.com/images/M/MV5BZTllNTc5MjEtYTUyYS00OTQ0LWFkMTQtNmE1N2U3MThlNWFmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",,5.8,389,tt1675439,,,,True,,0,0,2,5.8,8.0,,Comedy_Other
8982671,Who's Got the Action?,1962-12-25,3488000.0,92.0,['English Language'],['United States of America'],['Comedy'],America,1962,Not Rated,Daniel Mann,"Alexander Rose, Jack Rose","Dean Martin, Lana Turner, Eddie Albert","Horse-player Steve Flood's marriage is threatened by his betting; in desperation, his wife Melanie becomes his bookie and enlists his lecherous law partner Clint Morgan to help. Steve's hot streak causes unforeseen complications.",,https://m.media-amazon.com/images/M/MV5BM2M5ZGU0ZmMtMzVkOS00NjQ4LWEwNTEtMDg1NTdmMGRhYzI5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,497,tt0056691,,,,True,,0,0,0,5.5,,,Comedy_Other
12975952,The Harlem Globetrotters on Gilligan's Island,1981-05-15,,90.0,['English Language'],['United States of America'],['Comedy'],America,1981,Not Rated,Peter Baldwin,"Sherwood Schwartz, Al Schwartz, David P. Harmon","Bob Denver, Alan Hale Jr., Jim Backus",The staff of the island resort need the aid of the Harlem Globetrotters to keep their island from a greedy millionaire.,,https://m.media-amazon.com/images/M/MV5BNTlkODVmNzItYTUyNS00MzViLWJkZjMtM2I5YWEyZmJiOTFjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",,4.2,748,tt0082502,,,,True,,0,0,0,4.2,,,Comedy_Other
567513,Enlightenment Guaranteed,2002,,108.0,['German Language'],['Germany'],"['Comedy', 'World cinema']",Europe,1999,Not Rated,Doris Dörrie,"Doris Dörrie, Ruth Stadler","Uwe Ochsenknecht, Gustav-Peter Wöhler, Petra Zieser",Two very different brothers get together for a temporary stay in a Japanese Zen monastery. The trip from Germany to Japan brings up some unexpected quests they need to manage. Soon both really must leave their ordinary lives behin...,2 wins,https://m.media-amazon.com/images/M/MV5BMGMwZGU1ZGUtMjM1My00YWM4LTgyNDEtYjRlZjNhNGIwZTg4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,7.2,"1,374",tt0177749,,,,True,,0,0,2,7.2,6.2,6.8,Comedy_Other
11645164,Madame Irma,,,90.0,['French Language'],['France'],['Comedy'],Europe,2006,Not Rated,"Didier Bourdon, Yves Fajnberg","Frédéric Petitjean, Didier Bourdon, Yves Fajnberg","Didier Bourdon, Pascal Légitimus, Arly Jover","Francis, 45, a successful executive, gets fired unexpectedly.",1 win,https://m.media-amazon.com/images/M/MV5BODYxOTgzMTc5Ml5BMl5BanBnXkFtZTgwMjg4OTkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",,5.6,820,tt0498116,,,,True,,0,0,1,5.6,,,Comedy_Other
22235398,Buck Benny Rides Again,1940,,82.0,['English Language'],['United States of America'],"['Parody', 'Western', 'Comedy', 'Black-and-white', 'Comedy Western']",America,1940,All Audiences (TP),Mark Sandrich,"William Morrow, Edmund Beloin, Zion Myers","Jack Benny, Ellen Drew, Eddie 'Rochester' Anderson","Jack Benny (as himself) tries to make good his fictitious boasts about roughing it in Nevada, in a spoof of Western cliches.",,https://m.media-amazon.com/images/M/MV5BODk1MGY2MTItYzAxOC00ZjZiLWIzZDEtNzkxNmVmYWY5ZTU3XkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",,6.9,374,tt0032289,,,,True,,0,0,0,6.9,,,Comedy_Western
11632280,Tall in the Trap,1962,,8.0,['English Language'],['United States of America'],"['Short Film', 'Family Film', 'Western', 'Comedy', 'Animation']",America,1962,Recommended Parental Agreement (AP),Gene Deitch,"Bill Danch, Tedd Pierce, Gene Deitch",Allen Swift,Jerry is a cheese rustler in the old west and Tom gets deputized to bring him to justice.,,https://m.media-amazon.com/images/M/MV5BNTM3ZTViMzctNjc2ZC00MzNlLWFjNzAtZGIzNWJlMDliYzE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",,5.1,425,tt0056553,,,,True,,0,0,0,5.1,,,Comedy_Western
20636823,The Marriage Business,,,,['Unknown'],['United Kingdom'],['Comedy'],Europe,1927,Not Rated,Leslie S. Hiscott,Leslie S. Hiscott,"Estelle Brody, Owen Nares, Marjorie Hume",A newlywed poses as a burglar to scare his flighty wife.,,,[],,,,tt0333875,,,,True,,0,0,0,,,,Comedy_Other
33646481,A Long Hot Summer,,,100.0,['Unknown'],['Finland'],['Comedy'],Europe,1999,Not Rated,Perttu Leppä,Perttu Leppä,"Unto Helo, Hanna-Mari Karhinen, Mikko Hakola","The story of a rock band ""Kalle Päätalo"" in the 1980s.",3 nominations,https://m.media-amazon.com/images/M/MV5BNGE2ZjQ4ZTYtOWE2Zi00ZWE0LTgyZjYtNjg0ZGQ3MDRiYmFiXkEyXkFqcGdeQXVyMjI0MjMwMzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",,7.0,"2,640",tt0168123,,,,True,,0,3,0,7.0,,,Comedy_Other
12625760,A Lady Takes a Chance,1943-08-19,,86.0,['English Language'],['United States of America'],"['Romantic comedy', 'Black-and-white', 'Action/Adventure', 'Western', 'Drama', 'Comedy', 'Romance Film']",America,1943,Not Rated,William A. Seiter,"Robert Ardrey, Jo Swerling, Garson Kanin","Jean Arthur, John Wayne, Charles Winninger","Facing forty, a NYC spinster on a bus tour of the West encounters a handsome rodeo cowboy who helps her forget her unsuitable city suitors.",,https://m.media-amazon.com/images/M/MV5BMDFhMGQ2M2ItODQ5YS00NjBhLWEyZjItNTMyZDkxZTcwMTdmXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",,6.3,"1,439",tt0036092,,,,True,,0,0,0,6.3,,,Comedy_Western
6688421,Nobody's Perfect,1968-01-12,,103.0,['English Language'],['United States of America'],['Comedy'],America,1989,Recommended Parental Agreement (AP),Robert Kaylor,"Annie Korzen, Joel Block, Steven Ader","Chad Lowe, Gail O'Grady, Patrick Breen","Steve is a college freshman who plays tennis for the school. But he falls desperately in love with Shelly, also a tennis player. It's all downhill from there. Steve can't eat, he can't sleep, his grades drop, and he gets kicked of...",,https://m.media-amazon.com/images/M/MV5BMGVmN2Y1Y2UtOTE2ZS00ZDlmLTg3NjMtYTU4OTQxZmNlNTBhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,687,tt0097994,,,,True,,0,0,0,5.5,,,Comedy_Other
5932413,Rhubarb Rhubarb,1980,,28.0,['English Language'],['United Kingdom'],"['Short Film', 'Comedy']",Europe,1980,Not Rated,Eric Sykes,Eric Sykes,"Eric Sykes, Jimmy Edwards, Bob Todd","A police inspector and a vicar blow off work to play a game of golf at the Royal Rhubarb Golf Club. The inspector is preparing to cheat: he even got one of his subordinates to help him score along the way. Then again, the entire g...",,https://m.media-amazon.com/images/M/MV5BMTUxNDkyMjEzNl5BMl5BanBnXkFtZTcwNDg3MDAzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,147,tt0081425,,,,True,,0,0,0,6.6,,,Comedy_Other
23155378,Inspector Hornleigh,1939-08-03,,87.0,['English Language'],['United Kingdom'],['Comedy'],Europe,1939,Not Rated,Eugene Forde,"Gerald Elliott, Richard Llewellyn, Bryan Edgar Wallace","Gordon Harker, Alastair Sim, Miki Hood",Inspector Hornleigh and his assistant Sergeant Bingham are called in to investigate a murder that involves the theft of government secrets.,,https://m.media-amazon.com/images/M/MV5BNGQ5ZDNkNmMtNThlNy00OTUwLThhMzAtNTkwNmUwYTBlNGRmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,292,tt0031489,,,,True,,0,0,0,6.7,,,Comedy_Other
12582043,Der Hauptmann von Köpenick,1931,,107.0,['German Language'],"['Weimar Republic', 'Germany']","['Comedy', 'Black-and-white']",Europe,1997,Not Rated,Frank Beyer,"Carl Zuckmayer, Wolfgang Kohlhaase","Harald Juhnke, Udo Samel, Elisabeth Trissenaar",,1 nomination,https://m.media-amazon.com/images/M/MV5BZDJkYTFhODItYmQ1ZS00Y2Q0LWI2MTktOTJiOTFkMDVmZDhiXkEyXkFqcGdeQXVyMjc3MTYwNQ@@._V1_SX300.jpg,[],,,129,tt0136987,,,,True,,0,1,0,,,,Comedy_Other
24592644,Out of the Blue,1947-04-21,,84.0,['English Language'],['United States of America'],['Comedy'],America,1980,16+,Dennis Hopper,"Leonard Yakir, Brenda Nielson, Dennis Hopper","Linda Manz, Dennis Hopper, Sharon Farrell",A young girl whose father is an ex-convict and whose mother is a junkie finds it difficult to conform and tries to find comfort in a quirky combination of Elvis and the punk scene.,1 nomination,https://m.media-amazon.com/images/M/MV5BZGU2NzM4YTAtYzQwMi00OGYwLTlhNGUtNzFkMmU2MTNlZTFiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78.0,7.2,"4,124",tt0081291,,,,True,,0,1,0,7.2,9.5,7.8,Comedy_Other
21883163,Sleeping with Strangers,1994-09-21,,,['English Language'],['Canada'],"['Indie', 'Comedy']",America,1994,16+,William T. Bolson,Joan Carr-Wiggin,"Adrienne Shelly, Kim Huffman, Alastair Duncan","Daniel is in danger of losing his inn after another more modern establishment opens next door and steals his guests. He goes to the bank for a loan, but they tell him to hope for a miracle. Then a limo pulls up carrying the hottes...",,https://m.media-amazon.com/images/M/MV5BNTVhMGZhYWEtZjdlZS00MTg5LTkyMjgtOTBiYmNkNTVmYzhmXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",,5.9,107,tt0111219,,,,True,,0,0,0,5.9,,,Comedy_Other
